neb_code,school_name,district,district_code
655,NAVJYOTI SECONDARY SCHOOL,sunsari,113
656,CHANDRAKAMAL SECONDARY SCHOOL,sunsari,113
657,SARASWATI SECONDARY SCHOOL,sunsari,113
658,JANATA SECONDARY SCHOOL,sunsari,113
659,NORTH POINT BOARDING  SECONDARY SCHOOL,sunsari,113
661,MAHENDRA MEMORIAL ENGLISH AWASIYA SECONDARY SCHOOL,sunsari,113
662,CHAMUNDA BHAGAWATI RESIDENTIAL SECONDARY SCHOOL,sunsari,113
664,NAVODAYA VIDYA MANDIR ENGLISH BOARDING SECONDARY SCHO,sunsari,113
666,MAHENDRA SECONDARY SCHOOL,sunsari,113
667,JANATA SECONDARY SCHOOL,sunsari,113
668,PAKALI SECONDARY SCHOOL,sunsari,113
669,UNIQUE ACADEMY ENGLISH BOARDING SECONDARY SCHOOL,sunsari,113
670,LORD BUDDHA INTERNATIONAL SECONDARY SCHOOL,sunsari,113
671,NEPAL RASTRIYA SECONDARY SCHOOL,sunsari,113
672,GOPAL SECONDARY SCHOOL,sunsari,113
674,PUBLIC SECONDARY SCHOOL,sunsari,113
675,GREEN PEACE ACADEMY SECONDARY  SCHOOL,sunsari,113
676,VICTORY RESIDENTIAL SECONDARY  SCHOOL,sunsari,113
677,SAINIK AWASIYA SECONDARY  SCHOOL,sunsari,113
678,SAHID SMRITI AAWASIYA SECONDARY SCHOOL,sunsari,113
680,GYANDARPAN ACADEMY SECONDARY SCHOOL,sunsari,113
682,SION SCHOOL,sunsari,113
665,SAYAPATRI SHISHU SADAN ENGLISH SECONDARY SCHOOL,sunsari,113
683,BHRIKUTI BOARDING SECONDARY SCHOOL,sunsari,113
685,STANDARD BOARDING SECONDARY SCHOOL,sunsari,113
686,BAL BIKAS ENGLISH BOARDING SECONDARY SCHOOL,sunsari,113
687,JYOTI SECONDARY SCHOOL,sunsari,113
688,SUSHMA SECONDARY SCHOOL,sunsari,113
689,JEEVAN JYOTI SECONDARY SCHOOL,sunsari,113
690,SARASWATI SATAN SECONDARY SCHOOL,sunsari,113
691,SUNSARI CRYSTAL ACADEMY,sunsari,113
692,ITAHARI NOBEL ACADEMY,sunsari,113
673,RAMDHUNI ENGLISH BOARDING SCHOOL,sunsari,113
681,PASHUPATI ENGLISH BOARDING SECONDARY SCHOOL,sunsari,113
694,MAHENDRA SECONDARY SCHOOL,sunsari,113
696,R.K. ENGLISH BOARDING SECONDARY SCHOOL,sunsari,113
697,MOON BEAM ACADEMY,sunsari,113
698,HIM SHIKHAR ENGLISH SCHOOL,sunsari,113
699,BABYLON SECONDARY BOARDING SCHOOL,sunsari,113
8802,MAHENDRA SECONDARY SCHOOL,sunsari,113
8803,SHREE SARASWATI SECONDARY SCHOOL,sunsari,113
8805,SHREE SAHID SMRITI SECONDARY SCHOOL,sunsari,113
8806,MT EVEREST ACADEMY ENGLISH BOARDING SECONDARY SCHOOL,sunsari,113
701,BUDHUK SECONDARY SCHOOL,dhankuta,107
702,BHASHA SECONDARY SCHOOL,dhankuta,107
703,JANATA SECONDARY SCHOOL,dhankuta,107
704,JALAPA DEVI SECONDARY SCHOOL,dhankuta,107
705,GOKUNDESHWOR SECONDARY SCHOOL,dhankuta,107
706,HILE SECONDARY SCHOOL,dhankuta,107
707,THAKUR DEVI SECONDARY SCHOOL,dhankuta,107
708,BHANU SECONDARY SCHOOL,dhankuta,107
709,SARASWATI SECONDARY SCHOOL,dhankuta,107
710,PANCHAKRISHNA SECONDARY SCHOOL,dhankuta,107
711,SARASWATI SECONDARY SCHOOL,dhankuta,107
712,TULASI MEHAR MEMORIAL ENG BOARDING SECONDARY SCHOOL,dhankuta,107
713,SHARDA SECONDARY SCHOOL,dhankuta,107
714,GOKUNDESHWAR BALMANDIR SECONDARY SCHOOL,dhankuta,107
715,BAL SANSAR BOARDING SECONDARY SCHOOL,dhankuta,107
716,RAM SECONDARY SCHOOL,dhankuta,107
717,KURULE TENUPA SECONDARY SCHOOL,dhankuta,107
718,ANNAPURNA SECONDARY SCHOOL,dhankuta,107
719,CHULACHULI  SECONDARY SCHOOL,dhankuta,107
720,PUNYA  SECONDARY SCHOOL,dhankuta,107
721,MOTHERLAND ENGLISH SECONDARY SCHOOL,dhankuta,107
722,CHANUWA  SECONDARY SCHOOL,dhankuta,107
723,NAVIN SIKSHYA SADAN  SECONDARY SCHOOL,dhankuta,107
724,ARUNODAYA  SECONDARY SCHOOL,dhankuta,107
725,RAM  SECONDARY SCHOOL,dhankuta,107
726,DHARMODAYA  SECONDARY SCHOOL,dhankuta,107
727,ADARSHA  SECONDARY SCHOOL,dhankuta,107
728,NAGESHWOR  SECONDARY SCHOOL,dhankuta,107
729,SINGH DEVI  SECONDARY SCHOOL,dhankuta,107
730,SHARADA  SECONDARY SCHOOL,dhankuta,107
731,RAM NAWAMI SECONDARY SCHOOL,dhankuta,107
732,TRIBENI SECONDARY SCHOOL,dhankuta,107
733,GRAMIN JANATA SECONDARY SCHOOL,dhankuta,107
734,JANAKALYAN SECONDARY SCHOOL,dhankuta,107
735,CHHINTANG SECONDARY SCHOOL,dhankuta,107
736,SAMYUKTA SECONDARY SCHOOL,dhankuta,107
737,SHREE SECONDARY SCHOOL,dhankuta,107
738,BHARATI SECONDARY SCHOOL,dhankuta,107
739,SRIMAN TANKA SECONDARY SCHOOL,dhankuta,107
740,BHARATI SECONDARY SCHOOL,dhankuta,107
741,DEURALI SECONDARY SCHOOL,dhankuta,107
742,TAPPUDEVI SECONDARY SCHOOL,dhankuta,107
743,SAGARMATHA SECONDARY SCHOOL,dhankuta,107
744,JALKANYA SECONDARY SCHOOL,dhankuta,107
801,MYANGLUNG CAMPUS,terhathum,108
802,GAUKHURI SECONDARY SCHOOL,terhathum,108
803,SHREEKRISHNA SECONDARY SCHOOL DANDAGAUN,terhathum,108
804,TRI-MOHAN SECONDARY SCHOOL,terhathum,108
805,SHARADA SECONDARY SCHOOL,terhathum,108
806,SHANKAR SECONDARY SCHOOL,terhathum,108
807,BHAGAWATI SECONDARY SCHOOL,terhathum,108
808,BASANTA SECONDARY SCHOOL,terhathum,108
809,KALIKA SECONDARY SCHOOL,terhathum,108
810,NABIN SIKSHYA SADAN SECONDARY SCHOOL,terhathum,108
811,POKHARI SECONDARY SCHOOL,terhathum,108
812,RATNA SECONDARY SCHOOL,terhathum,108
813,SINGHABAHINI SECONDARY SCHOOL,terhathum,108
814,SIDHAKALI SECONDARY SCHOOL,terhathum,108
815,SARASWOTI SECONDARY SCHOOL,terhathum,108
816,JAN JYOTI SECONDARY SCHOOL,terhathum,108
817,PRANAMI SECONDARY SCHOOL,terhathum,108
818,MAHAKALI SECONDARY SCHOOL,terhathum,108
819,ISHIBU SECONDARY SCHOOL,terhathum,108
820,MAHENDRA SECONDARY SCHOOL,terhathum,108
821,SARASWATI SECONDARY SCHOOL,terhathum,108
822,BHAGWATI SECONDARY SCHOOL,terhathum,108
823,SAMDU SECONDARY SCHOOL,terhathum,108
824,RAMSANSKRIT  SECONDARY SCHOOL,terhathum,108
825,JANAPRIYA  SECONDARY SCHOOL,terhathum,108
826,SRIJUNG SECONDARY SCHOOL,terhathum,108
827,SINGHA DEVI SECONDARY SCHOOL,terhathum,108
828,SARBAJANIK SECONDARY SCHOOL,terhathum,108
829,KRISHNA SECONDARY SCHOOL,terhathum,108
830,EVERGREEN SECONDARY BOARDING SCHOOL,terhathum,108
831,ANNAPURNA ENGLISH BOARDING SECONDARY SCHOOL,terhathum,108
832,SARASWATI SECONDARY SCHOOL,terhathum,108
833,ARNIKO SECONDARY ENGLISH SCHOOL,terhathum,108
901,BARUN CAMPUS,sankhuwasabha,102
903,WANA SECONDARY SCHOOL,sankhuwasabha,102
904,RAMESHWAR SECONDARY SCHOOL,sankhuwasabha,102
905,HIMALAYA SECONDARY SCHOOL,sankhuwasabha,102
906,MANAKAMANA RATNA AMBIKA SECONDARY SCHOOL,sankhuwasabha,102
907,JANAJYOTI SECONDARY SCHOOL,sankhuwasabha,102
908,JANATA SECONDARY SCHOOL,sankhuwasabha,102
909,MAHENDRA SECONDARY SCHOOL,sankhuwasabha,102
910,TRIWENI SECONDARY SCHOOL,sankhuwasabha,102
911,BAGESHWORI SECONDARY SCHOOL,sankhuwasabha,102
912,SAGARMATHA SECONDARY SCHOOL,sankhuwasabha,102
913,AMARUWA SECONDARY SCHOOL,sankhuwasabha,102
914,MADI SECONDARY SCHOOL,sankhuwasabha,102
915,SARADA  SECONDARY SCHOOL,sankhuwasabha,102
916,SARASWATI  SECONDARY SCHOOL,sankhuwasabha,102
917,SHARADA  SECONDARY SCHOOL,sankhuwasabha,102
918,CHAMUNDE  SECONDARY SCHOOL,sankhuwasabha,102
919,HIMALAYA  SECONDARY SCHOOL,sankhuwasabha,102
920,BINOD SECONDARY SCHOOL,sankhuwasabha,102
921,ARUNODAYA SECONDARY SCHOOL,sankhuwasabha,102
922,JAMBAWATEE SECONDARY SCHOOL,sankhuwasabha,102
923,SURYA SECONDARY BOARDING SCHOOL,sankhuwasabha,102
924,SINGHESHWARI SECONDARY SCHOOL,sankhuwasabha,102
925,SINGHESWARI SECONDARY SCHOOL,sankhuwasabha,102
926,ARUN VALLEY BOARDING SECONDARY SCHOOL,sankhuwasabha,102
1001,SHADANANDA SECONDARY SCHOOL,bhojpur,106
1002,SAGARMATHA SECONDARY SCHOOL,bhojpur,106
1003,PANCHAKANYA SECONDARY SCHOOL,bhojpur,106
1004,BIRENDRA SECONDARY SCHOOL,bhojpur,106
1005,BIDYODAYA SECONDARY SCHOOL,bhojpur,106
1006,SHARADA SECONDARY SCHOOL,bhojpur,106
1007,SANTA SABITRA SECONDARY SCHOOL,bhojpur,106
1008,ANNAPURNA SECONDARY SCHOOL,bhojpur,106
1009,SHARADA SECONDARY SCHOOL,bhojpur,106
1010,SIDDHESHWOR SECONDARY SCHOOL,bhojpur,106
1011,SAGARMATHA ENGLISH SECONDARY SCHOOL,bhojpur,106
1012,ARUN SECONDARY SCHOOL,bhojpur,106
1013,JALPA SECONDARY SCHOOL,bhojpur,106
1014,CHANDESWOR  SECONDARY SCHOOL,bhojpur,106
1015,PANCHA KANYA  SECONDARY SCHOOL,bhojpur,106
1016,YASHODHARA  SECONDARY SCHOOL,bhojpur,106
1017,JANODAY  SECONDARY SCHOOL,bhojpur,106
1018,TRIBHUVAN DHARMODAYA SECONDARY SCHOOL,bhojpur,106
1019,RADHA KRISHNA SECONDARY SCHOOL,bhojpur,106
1020,SALEWA SECONDARY SCHOOL,bhojpur,106
1021,MANEDADA SECONDARY SCHOOL,bhojpur,106
1022,ARUNODAYA SECONDARY SCHOOL,bhojpur,106
1023,BIDDHESHWOR SAN SECONDARY SCHOOL,bhojpur,106
1024,VISHWAPREMI SECONDARY SCHOOL,bhojpur,106
1025,SHIKSHA KSHAMAKNYA SECONDARY SCHOOL,bhojpur,106
1026,SARASWATI SECONDARY SCHOOL,bhojpur,106
1027,SAVITRA SECONDARY SCHOOL,bhojpur,106
1028,SINGHDEVI SECONDARY SCHOOL,bhojpur,106
1029,SINGHESHWARI SECONDARY SCHOOL,bhojpur,106
1030,BEHERESHWAR SECONDARY SCHOOL,bhojpur,106
1031,SHREE CHAMPE SECONDARY SCHOOL,bhojpur,106
1032,SHREE KATAKA SECONDARY SCHOOL,bhojpur,106
1033,MAHENDRODAYA SECONDARY SCHOOL,bhojpur,106
1101,SOLUKHUMBU MULTIPLE CAMPUS,solukhumbu,103
1102,HIMAL DARSHAN SECONDARY SCHOOL,solukhumbu,103
1103,MAHENDRODAYA SECONDARY SCHOOL,solukhumbu,103
1104,BIRENDRA JYOTI SECONDARY SCHOOL,solukhumbu,103
1105,JIVAN JYOTI SECONDARY SCHOOL,solukhumbu,103
1106,JANA KALYAN SECONDARY SCHOOL,solukhumbu,103
1107,WHITE HILLS ENGLISH SECONDARY BOARDING  SCHOOL,solukhumbu,103
1108,JANA JAGRITI SECONDARY SCHOOL,solukhumbu,103
1109,HIMAGANGA SECONDARY SCHOOL,solukhumbu,103
1110,HIMALAYA  SECONDARY SCHOOL,solukhumbu,103
1111,KHARI KHOLA  SECONDARY SCHOOL,solukhumbu,103
1112,BIRENDRODAYA  SECONDARY SCHOOL,solukhumbu,103
1113,MAHENDRA JYOTI  SECONDARY SCHOOL,solukhumbu,103
1114,SINGHKALI  SECONDARY SCHOOL,solukhumbu,103
1115,CHANGESTHAN SECONDARY SCHOOL,solukhumbu,103
1116,KALIKA DEVI SECONDARY SCHOOL,solukhumbu,103
1117,JIVANJYOTI SECONDARY SCHOOL,solukhumbu,103
1118,KEDAR SECONDARY SCHOOL,solukhumbu,103
1119,"GUDEL SECONDARY  SCHOOL, GUDEL",solukhumbu,103
1120,"KANKU SECONDARY  SCHOOL, BHEDACHAUR",solukhumbu,103
1121,PHAPLU COMMUNITY SECONDARY SCHOOL,solukhumbu,103
1122,GARMA SECONDARY SCHOOL,solukhumbu,103
1123,JANATA SECONDARY SCHOOL,solukhumbu,103
1124,SAGARMATHA SECONDARY SCHOOL,solukhumbu,103
1126,B P SANSKRIT SECONDARY SCHOOL,solukhumbu,103
1127,DEUSA SECONDARY SCHOOL,solukhumbu,103
1128,HIMALAYA SECONDARY SCHOOL,solukhumbu,103
1129,CHHESKAM SECONDARY SCHOOL,solukhumbu,103
1130,GANESTHAN SECONDARY SCHOOL,solukhumbu,103
1201,BARUNESHWOR SECONDARY SCHOOL,okhaldhunga,104
1202,RUMJATAR SECONDARY SCHOOL,okhaldhunga,104
1203,GRAMODAYA YUGAKABI SIDDHICHARAN SECONDARY SCHOOL,okhaldhunga,104
1204,CHANDESWORI SECONDARY SCHOOL,okhaldhunga,104
1205,SAGARMATHA JANATA SECONDARY SCHOOL,okhaldhunga,104
1206,PRABUDDHA SECONDARY SCHOOL,okhaldhunga,104
1207,GYAN PRAKASH SECONDARY SCHOOL,okhaldhunga,104
1208,HIMALAYA SECONDARY SCHOOL,okhaldhunga,104
1209,BHAGAWATI SECONDARY SCHOOL,okhaldhunga,104
1210,KALIKA SECONDARY SCHOOL,okhaldhunga,104
1211,SARASWATI SECONDARY SCHOOL,okhaldhunga,104
1212,PUNNYAMATA SECONDARY SCHOOL,okhaldhunga,104
1213,MAMKHA SECONDARY SCHOOL,okhaldhunga,104
1214,JANA JEEVAN  SECONDARY SCHOOL,okhaldhunga,104
1215,BIGUTAR  SECONDARY SCHOOL,okhaldhunga,104
1216,BALAKHU SECONDARY SCHOOL,okhaldhunga,104
1217,HARKAPUR SECONDARY SCHOOL,okhaldhunga,104
1218,KUIBHIR SECONDARY SCHOOL,okhaldhunga,104
1219,KALIKA SECONDARY SCHOOL,okhaldhunga,104
1220,PHULMATI SECONDARY SCHOOL,okhaldhunga,104
1221,SHIVADUTI SECONDARY SCHOOL,okhaldhunga,104
1222,SUNKOSHI SECONDARY SCHOOL,okhaldhunga,104
1223,JALPA SECONDARY SCHOOL,okhaldhunga,104
1224,GOLMA DEVI SECONDARY SCHOOL,okhaldhunga,104
1225,RAJYALAXMI SECONDARY SCHOOL,okhaldhunga,104
1226,HIMGANGA SS RAWADOLU,okhaldhunga,104
1227,JIWAN PRADIP SS HARKPUR MOLUNG-4,okhaldhunga,104
1228,NAVJYOTI SS MAIDANE JANTARKHANI,okhaldhunga,104
1229,YASAM SS YASAM,okhaldhunga,104
1230,SARSWATI SS BUNGNAM,okhaldhunga,104
1231,BHIMSENSTHAN SS KETUKE,okhaldhunga,104
1232,SHREE KALIKA SECONDARY SCHOOL,okhaldhunga,104
1233,SHREE MANAKAMANA SECONDARY SCHOOL,okhaldhunga,104
1235,KALPESHWAR SECONDARY SCHOOL,okhaldhunga,104
1236,LALI GURANSH ENGLISH SECONDARY SCHOOL,okhaldhunga,104
1237,GANESH SECONDARY SCHOOL,okhaldhunga,104
1238,SHREE NAVAJEEBAN SECONDARY SCHOOL,okhaldhunga,104
1239,JALPA SECONDARY SCHOOL,okhaldhunga,104
1301,DIKTEL MULTIPLE CAMPUS,khotang,105
1302,BHAGAWATI DINANATH SECONDARY SCHOOL,khotang,105
1303,SAKELA SECONDARY SCHOOL,khotang,105
1304,SARASWATI SECONDARY SCHOOL,khotang,105
1305,TRIBHUVAN SECONDARY SCHOOL,khotang,105
1306,MAHENDRODAYA SECONDARY SCHOOL,khotang,105
1307,JALPA SECONDARY SCHOOL,khotang,105
1308,PRITHIVI SECONDARY SCHOOL,khotang,105
1309,CHISAPANI SECONDARY SCHOOL,khotang,105
1310,SIMPANI SECONDARY SCHOOL,khotang,105
1311,SHARADA SECONDARY SCHOOL,khotang,105
1312,MAHENDRODAYA SECONDARY SCHOOL,khotang,105
1313,DEURALI SECONDARY SCHOOL,khotang,105
1314,VISHWAJYOTI SECONDARY SCHOOL,khotang,105
1315,DURCHHIM SECONDARY SCHOOL,khotang,105
1316,SHANTI  SECONDARY SCHOOL,khotang,105
1317,SARASWATI  SECONDARY SCHOOL,khotang,105
1318,BAL KANYA  SECONDARY SCHOOL,khotang,105
1319,CHAMPAWATI  SECONDARY SCHOOL,khotang,105
1320,BIDDHYODAYA  SECONDARY SCHOOL,khotang,105
1321,DIKTEL ENGLISH BOARDING  SECONDARY SCHOOL,khotang,105
1322,MANOKAMANA JANAKALYAN SECONDARY SCHOOL,khotang,105
1323,MAKPA SECONDARY SCHOOL,khotang,105
1324,SARASWATI SECONDARY SCHOOL,khotang,105
1325,JANATA SECONDARY SCHOOL,khotang,105
1326,LAXMI SECONDARY SCHOOL,khotang,105
1327,CHYASMITAR SECONDARY SCHOOL,khotang,105
1328,RADHAKRISHNA SECONDARY SCHOOL,khotang,105
1329,SARASWATI SECONDARY SCHOOL,khotang,105
1330,SHREE KRISHNA SECONDARY SCHOOL,khotang,105
1331,PIPALDANDA DEVISTHAN SECONDARY SCHOOL,khotang,105
1332,PANCHAKANYA SECONDARY SCHOOL,khotang,105
1333,BULAPANTHE SECONDARY SCHOOL,khotang,105
1334,MOUNT EVEREST ENGLISH BOARDING SCHOOL,khotang,105
1335,JYOTI SECONDARY SCHOOL,khotang,105
1336,PANCHASECONDARY SCHOOL,khotang,105
1337,SHREE SS RUPAKOT,khotang,105
1338,KALIKA BALVIKASH SS,khotang,105
1339,MALIKA DEVI SS,khotang,105
1340,SAWAKALI SECONDARY SCHOOL,khotang,105
1341,SHREE SHANKHESWORI SECONDARY SCHOOL,khotang,105
1342,CHAMPAWATEE SECONDARY SCHOOL,khotang,105
1401,JYOTI SECONDARY SCHOOL,udayapur,114
1402,TRIYUGA JANATA BAHUMUKHI CAMPUS,udayapur,114
1403,TRIVENI SECONDARY SCHOOL,udayapur,114
1404,NARAD ADARSHA SECONDARY SCHOOL,udayapur,114
1405,UDAYASI ENGLISH SECONDARY SCHOOL,udayapur,114
1406,JANTA SECONDARY SCHOOL,udayapur,114
1407,JANTA SECONDARY SCHOOL,udayapur,114
1408,RASUWA SECONDARY SCHOOL,udayapur,114
1409,JANJYOTI SECONDARY SCHOOL,udayapur,114
1410,PANCHAWATI SECONDARY SCHOOL,udayapur,114
1411,SHREE SECONDARY SCHOOL,udayapur,114
1412,SHREE SECONDARY SCHOOL,udayapur,114
1413,TRIYUGA SECONDARY SCHOOL,udayapur,114
1414,KOSHI JANATA SECONDARY SCHOOL,udayapur,114
1415,LAXMIPUR SECONDARY SCHOOL,udayapur,114
1416,JANATA SECONDARY SCHOOL,udayapur,114
1417,SHREE SECONDARY SCHOOL,udayapur,114
1418,AMBEBAR JANTA SECONDARY SCHOOL,udayapur,114
1419,JANAPREMI SECONDARY SCHOOL,udayapur,114
1421,JANATA SECONDARY SCHOOL,udayapur,114
1422,MAHENDRA RATNA SECONDARY SCHOOL,udayapur,114
1423,JANATA SECONDARY SCHOOL,udayapur,114
1424,SHREE SECONDARY SCHOOL,udayapur,114
1425,THAN POKHARI  SECONDARY SCHOOL,udayapur,114
1426,SIDDHAWATI  SECONDARY SCHOOL,udayapur,114
1427,PASHUPATI  SECONDARY SCHOOL,udayapur,114
1428,SHREE  SECONDARY SCHOOL,udayapur,114
1429,RASTRIYA  SECONDARY SCHOOL,udayapur,114
1430,SAGARMATHA SECONDARY SCHOOL,udayapur,114
1431,PUMA ENGLISH BOARDING  SECONDARY SCHOOL,udayapur,114
1432,SHREE SECONDARY SCHOOL,udayapur,114
1433,JANAMUKHI SECONDARY SCHOOL,udayapur,114
1434,JANATA KALIKA SECONDARY SCHOOL,udayapur,114
1435,JANATA SECONDARY SCHOOL,udayapur,114
1436,PRABHAKARI SECONDARY SCHOOL,udayapur,114
1437,CHANDRAWATI SECONDARY SCHOOL,udayapur,114
1440,SHREE SECONDARY SCHOOL,udayapur,114
1441,JANATA SECONDARY SCHOOL,udayapur,114
1442,MAHAKALI SECONDARY SCHOOL,udayapur,114
1443,MAHENDRA DIP SECONDARY SCHOOL,udayapur,114
1444,NAMUNA SECONDARY SCHOOL,udayapur,114
1446,KAKANISHWAR SECONDARY SCHOOL,udayapur,114
1447,H.S.SCHOOL,udayapur,114
1448,H.S.SCHOOL,udayapur,114
1449,BAL MANDIR SECONDARY SCHOOL,udayapur,114
1451,JANTA SS SHREEPUR,udayapur,114
1420,SHREE JANATA BELKA SECONDARY SCHOOL,udayapur,114
1452,PARADISE SECONDARY SCHOOL,udayapur,114
1453,JANTA SECONDARY SCHOOL,udayapur,114
1454,RAMJANKI SECONDARY SCHOOL,udayapur,114
1455,PANCHAKANYA SECONDARY,udayapur,114
1456,SHREE KALIKA SECONDARY SCOOL,udayapur,114
1457,CANVAS ACADEMY SECONDARY SCOOL,udayapur,114
1458,SAGARMATHA ENGLISH BOARDING SCHOOL,udayapur,114
1501,SARBODAYA SECONDARY SCHOOL,saptari,201
1502,LAXMI BALLAV NARSINGH SECONDARY SCHOOL,saptari,201
1504,BUDILAL VIDYA MUNAR SECONDARY SCHOOL,saptari,201
1505,BHAWANI PRASAD SAKAL PRASAD RAM PRASAD JANTA SECONDAR,saptari,201
1506,CHANDRA SECONDARY SCHOOL,saptari,201
1507,CHHINNAMASTA EDUCATIONAL ACADEMY SECONDARY SCHOOL,saptari,201
1508,RAJBIRAJ MODEL SECONDARY SCHOOL,saptari,201
1509,GOBARDHAN BAIRAGI JANATA SECONDARY SCHOOL,saptari,201
1510,JANATA SECONDARY SCHOOL,saptari,201
1511,WORLD VISION MODERN SECONDARY SCHOOL,saptari,201
1512,LALI GURAS ENGLISH BOARDING SECONDARY SCHOOL,saptari,201
1513,THAKURJI SECONDARY SCHOOL,saptari,201
1514,MOTHER MEMORIAL SECONDARY SCHOOL,saptari,201
1515,KANTA CHANDRA SECONDARY SCHOOL,saptari,201
1516,MASILAL JANATA SECONDARY SCHOOL,saptari,201
1518,RAJAJI TULASILAL JONCHHE JANATA  SECONDARY SCHOOL,saptari,201
1519,SHANKAR SECONDARY SCHOOL,saptari,201
1520,DWARIKA SHREE LAL SATANI YADAV  SECONDARY SCHOOL,saptari,201
1521,MAHABIR  SECONDARY SCHOOL,saptari,201
1522,MAHIKAR  SECONDARY SCHOOL,saptari,201
1523,JANATA SHANKAR  SECONDARY SCHOOL,saptari,201
1524,SHREE 5 MAHENDRA CHUNNI  SECONDARY SCHOOL,saptari,201
1525,S. L. P.  SECONDARY SCHOOL,saptari,201
1526,RAM DAYAL  SECONDARY SCHOOL,saptari,201
1527,SHREE SECONDARY SCHOOL,saptari,201
1528,KANCHHU NARAPRATAP  SECONDARY SCHOOL,saptari,201
1529,NANDA UMA PUBLIC  SECONDARY SCHOOL,saptari,201
1530,HAPPYLAND SECONDARY SCHOOL,saptari,201
1531,LU LA SA JA SECONDARY SCHOOL,saptari,201
1532,JAGESHWAR GARAHAI JANATA SECONDARY SCHOOL,saptari,201
1533,KESHAV SMARAK JANATA SECONDARY SCHOOL,saptari,201
1534,JANCHETNA SECONDARY SCHOOL,saptari,201
1535,NARABAHADUR THAPA JANATA SECONDARY SCHOOL,saptari,201
1536,JANAPRABHAT SECONDARY SCHOOL,saptari,201
1537,MAHENDRA JANATA SECONDARY SCHOOL,saptari,201
1538,SIRJANA ENGLISH BOARDING SECONDARY SCHOOL,saptari,201
1539,PUBLIC SECONDARY SCHOOL,saptari,201
1540,GOLDEN STAR SECONDARY SCHOOL,saptari,201
1541,LAXMI NARAYAN SECONDARY SCHOOL,saptari,201
1542,PUBLIC BINDESHWARI SECONDARY SCHOOL,saptari,201
1543,SHARDA ENGLISH BOARDING SECONDARY SCHOOL,saptari,201
1544,GAUTAM SHISHU SADAN ENGLISH BOARDING SECONDARY SCHOOL,saptari,201
1545,LITILE FLOWER SECONDARY SCHOOL,saptari,201
1546,BAL BODH SECONDARY SCHOOL,saptari,201
1548,JANATA SECONDARY SCHOOL,saptari,201
1549,SU.DE.PHU.JA. SECONDARY SCHOOL,saptari,201
1550,KAMLESHWARI KISUN JHAULAI SS,saptari,201
1551,RAJDEVI THAKODEI JOGENDRA BHAGAT SS,saptari,201
1552,BRAVEHEART SS,saptari,201
1554,,saptari,201
1547,BAL BODH SECONDARY SCHOOL,saptari,201
1553,LITTLE ENGELS MODERN SS,saptari,201
1555,SHREE 5 MAHENDRA SECONDARY SCHOOL,saptari,201
1556,NARENDRA MEMORIAL PUBLIC SECONDARY SCHOOL,saptari,201
1517,JANKI SECONDARY SCHOOL,saptari,201
1557,PRIME HOLICROSS ACADEMY SECONDARY SCHOOL,saptari,201
1558,JANATA SECONDARY,saptari,201
1559,UGRAKANT SECONDARY SCHOOL,saptari,201
1560,SHANKAR PUBLIC ACADEMY SECONDARY SCHOOL,saptari,201
1561,SHREE CHHINNAMASTA BHUPENDRA SANSKRIT SECONDARY SCHO,saptari,201
1563,JANATA SECONDARY SCHOOL,saptari,201
1564,JANTA SECONDARY SCHOOL,saptari,201
1565,SHIVA INTERNATIONAL BOARDING SECONDARY SCHOOL,saptari,201
1601,J. S. MURARKA SECONDARY SCHOOL,siraha,202
1602,JANATA SECONDARY SCHOOL,siraha,202
1603,MOHAN SECONDARY SCHOOL,siraha,202
1604,SOFTECH SECONDARY SCHOOL,siraha,202
1605,JANATA BANBALI SECONDARY SCHOOL,siraha,202
1606,LAHAN EVEREST SECONDARY SCHOOL,siraha,202
1607,JANTA SECONDARY SCHOOL,siraha,202
1608,SAGARMATHA ENGLISH BOARDING SECONDARY SCHOOL,siraha,202
1609,NEPAL RASTRIYA FUL KUMARI MAHATO SECONDARY SCHOOL,siraha,202
1610,SARSHWARNATH SECONDARY SCHOOL,siraha,202
1611,JAYA BIDHYA MANDIR AWASIYA SECONDARY SCHOOL,siraha,202
1612,JANATA SECONDARY SCHOOL,siraha,202
1613,BRAJMOHAN JHAMBURAM JANATA SECONDARY SCHOOL,siraha,202
1614,HANUMAN PRASAD SARADA SECONDARY SCHOOL,siraha,202
1615,LAKSHAN MANDAL JANTA SECONDARY SCHOOL,siraha,202
1616,JANATA  SECONDARY SCHOOL,siraha,202
1617,JANAKALYAN  SECONDARY SCHOOL,siraha,202
1618,JANATA  SECONDARY SCHOOL,siraha,202
1619,BASTIPUR  SECONDARY SCHOOL,siraha,202
1620,JANATA  SECONDARY SCHOOL,siraha,202
1621,RAM JANAKI  SECONDARY SCHOOL,siraha,202
1622,JANASEWA  SECONDARY SCHOOL,siraha,202
1623,MAHABIR  SECONDARY SCHOOL,siraha,202
1624,LAHAN MERRY CHILDREN ACADEMY  SECONDARY SCHOOL,siraha,202
1628,TULASIRAM SATYABHAMA DOTEL SECONDARY SCHOOL,siraha,202
1629,JANATA SECONDARY SCHOOL,siraha,202
1630,JANATA SECONDARY SCHOOL,siraha,202
1631,JANATA SECONDARY SCHOOL,siraha,202
1632,JANATA SECONDARY SCHOOL,siraha,202
1633,JANATA SECONDARY SCHOOL,siraha,202
1634,LAXMAN LALITA KUSWAHA SECONDARY SCHOOL,siraha,202
