neb_code,school_name,district
7605,FLUORESCENT SECONDARY SCHOOL,KATHMANDU
7748,HIMALAYAN ACADEMY SECONDARY SCHOOL,KATHMANDU
7803,BAL NAMOONA SECONDARY SCHOOL,KATHMANDU
7839,PASHUPATI MITRA SECONDARY SCHOOL,KATHMANDU
7841,JUDDHODAYA SECONDARY SCHOOL,KATHMANDU
7844,JOSEPH SECONDARY ENGLISH SCHOOL,KATHMANDU
7845,JUGAL ENGLISH MEDIUM SECONDARY SCHOOL,KATHMANDU
7847,AAGAMAN ACADEMY SECONDARY SCHOOL,KATHMANDU
7849,COSMIC INTERNATIONAL ACADEMY SECONDARY SCHOOL,KATHMANDU
7851,GATEWAY ACADEMY,KATHMANDU
7852,KAUSHAL ENGLISH BOARDING SECONDARY SCHOOL,KATHMANDU
7862,KULESHWOR AWAS SECONDARY SCHOOL,KATHMANDU
7865,LIBERTY ACADEMY SECONDARY SCHOOL,KATHMANDU
7866,VENUS PUBLIC SECONDARY SCHOOL,KATHMANDU
7871,TIMELINE SECONDARY SCHOOL,KATHMANDU
7872,SHRIJANA GYANSAGAR SECONDARY SCHOOL,KATHMANDU
7875,BRAINLAND ACADEMY SECONDARY SCHOOL,KATHMANDU
7877,AMAR ENGLISH SECONDARY SCHOOL,KATHMANDU
7879,HOLY ANGELS' PUBLIC SECONDARY SCHOOL,KATHMANDU
7889,GYAN MANDIR SECONDARY SCHOOL,KATHMANDU
7890,CHARLS DARBIN ACADEMY SECONDARY SCHOOL,KATHMANDU
7891,EKATA JAMES ENGLISH ACADEMY SECONDARY SCHOOL,KATHMANDU
7895,BERNHARDT MTI SECONDARY SCHOOL,KATHMANDU
7901,NATIONAL IDEAL BOARDING SECONDARY SCHOOL,KATHMANDU
7908,SAMBRIDHI SECONDARY SCHOOL,KATHMANDU
7913,SIKSHYANTAR SECONDARY SCHOOL,KATHMANDU
7915,PEACE POINT BOARDING SECONDARY SCHOOL,KATHMANDU
7917,LANDMARK EDUCATIONAL FOUNDATION SECONDARY SCHOOL,KATHMANDU
7918,AASHA MANDIR ENGLISH BOARDING SECONDARY SCHOOL,KATHMANDU
7920,JAGRITI ACADEMY SECONDARY SCHOOL,KATHMANDU
7922,LITTLE BURD ENGLISH SECONDARY SCHOOL,KATHMANDU
7923,BRIGHT FIELD EDUCATION ACADEMY SECONDARY SCHOOL,KATHMANDU
7925,KOTESHWAR SARASWATI SECONDARY SCHOOL,KATHMANDU
7926,HIM RASHMI HIGH SCHOOL,KATHMANDU
7927,SANSKRIT SECONDARY SCHOOL,KATHMANDU
7928,NEPAL SANGEET VIDHYALAYA,KATHMANDU
7929,VIDHYA MANDIR SECONDARY SCHOOL,KATHMANDU
7930,KANKALI SECONDARY SCHOOL,KATHMANDU
7931,GORAKSHYA NIKHIL JYOTI DIVYA VIDYASHRAM,KATHMANDU
7932,PRABHAT SECONDARY SCHOOL,KATHMANDU
7933,MAHARSHI SCHOOL,KATHMANDU
7934,COSMOPOLITAN ENGLISH BOARDING SCHOOL,KATHMANDU
7935,PROGRESSIVE ENGLISH SECONDARY SCHOOL,KATHMANDU
7936,KANTI BHAIRAB SECONDARY SCHOOL,KATHMANDU
7937,BAL BIKAS SECONDARY SCHOOL,KATHMANDU
7938,GOKARNA SECONDARY SCHOOL,KATHMANDU
8016,BALMIKI EDUCATION FOUNDATION,JHAPA
8027,JHAPA MARIGOLD ENGLISH SECONDARY SCHOOL,JHAPA
8028,PASHUPATI ENGLISH SECONDARY SCHOOL,JHAPA
8029,TRIBHUWAN SECONDARY SCHOOL,JHAPA
8030,NIHARIKA ENGLISH BOARDING SECONDARY SCHOOL,JHAPA
8031,EKTA ACADEMY,JHAPA
8032,CHILDRENS GARDEN ACADEMY,JHAPA
8033,WONDERLAND BOARDING SECONDARY SCHOOL,JHAPA
8034,LAXMI SECONDARY SCHOOL,JHAPA
8035,SAGARMATHA SECONDARY SCHOOL,JHAPA
8115,LALIGURANS AWASIYA SECONDARY SCHOOL,LALITPUR
8117,SOMANG ACADEMY SECONDARY SCHOOL,LALITPUR
8118,WEST WING SECONDARY SCHOOL,LALITPUR
8119,PUSHPANJALI SECONDARY SCHOOL,LALITPUR
8228,POKHARA PUBLIC SECONDARY SCHOOL,KASKI
8239,BAL PRABHAT BOARDING SCHOOL,KASKI
8242,BIRETHANTI SECONDARY SCHOOL,KASKI
8243,GORKHA ENGLISH BOARDING SCHOOL,KASKI
8244,SHINING STAR SECONDARY BOARDING SCHOOL,KASKI
8327,SAGARMATHA BOARDING SECONDARY SCHOOL,MORANG
8332,KOSHI VIDYA MANDIR SECONDARY SCHOOL,MORANG
8333,SHIKSHA SANDESH ENGLISH SECONDARY SCHOOL,MORANG
8334,LAXMI SECONDARY SCHOOL,MORANG
8335,HARAICHA MODEL ENGLISH SECONDARY SCHOOL,MORANG
8336,PANCHAYAT SECONDARY SCHOOL,MORANG
8337,PARAGON ACADEMY SECONDARY SCHOOL,MORANG
8404,BUTWAL PUBLIC  SECONDARY SCHOOL,RUPANDEHI
8405,DREAM VISION SECONDARY SCHOOL,RUPANDEHI
8408,KHADAG SECONDARY SCHOOL,RUPANDEHI
8410,LITILE  STAR BOARDING SECONDARY SCHOOL,RUPANDEHI
8414,JANA PRIYA  SECONDARY SCHOOL,RUPANDEHI
8415,SITA SECONDARY SCHOOL,RUPANDEHI
8419,MASINA BABA NARENDRAPURI MOGLAHA SECONDARY SCHOOL,RUPANDEHI
8420,THUTIPIPAL SECONDARY SCHOOL,RUPANDEHI
8421,JANA JAGRITI SECONDARY SCHOOL,RUPANDEHI
8422,CHHOTKI RAMNAGAR SECONDARY SCHOOL,RUPANDEHI
8423,PRAGATI SECONDARY SCHOOL,RUPANDEHI
8424,BALRAMPUR SECONDARY SCHOOL,RUPANDEHI
8425,PAMIR INTERNATIONAL ACADEMY,RUPANDEHI
8503,NARAYANI BIDHYA MANDIR SECONDARY SCHOOL,CHITAWAN
8507,TRIVENI BARAH SECONDARY SCHOOL,CHITAWAN
8508,MADI SECONDARY SCHOOL,CHITAWAN
8603,SHREE PASHUPATI SANGAVED AAWASIYA SANSKRIT SECONDARY S,NAWALPARASI EAST
8608,ANNAPURNA ENGLISH SECONDARY SCHOOL,NAWALPARASI WEST
8609,SHUKDEV SECONDARY SCHOOL,NAWALPARASI WEST
8610,YADAV SECONDARY SCHOOL,NAWALPARASI EAST
8611,BARCHULI SECONDARY SCHOOL,NAWALPARASI EAST
8701,SAINIK AWASIYA MAHAVIDYALAYA,KAILALI
8702,SHREE SHUKRA SECONDARY SCHOOL,KAILALI
8703,KARNALI SECONDARY SCHOOL,KAILALI
239,SIDDHESWARI  SECONDARY SCHOOL,PANCHTHAR
240,SIDDHA SECONDARY SCHOOL,PANCHTHAR
241,SHREE KRISHNA SECONDARY SCHOOL,PANCHTHAR
539,DEDRAJ SEWALI DEVI TODI D A V VISHWABHARATI SECONDARY SC,MORANG
673,RAMDHUNI ENGLISH BOARDING SCHOOL,SUNSARI
681,PASHUPATI ENGLISH BOARDING SECONDARY SCHOOL,SUNSARI
694,MAHENDRA SECONDARY SCHOOL,SUNSARI
696,R.K. ENGLISH BOARDING SECONDARY SCHOOL,SUNSARI
697,MOON BEAM ACADEMY,SUNSARI
698,HIM SHIKHAR ENGLISH SCHOOL,SUNSARI
699,BABYLON SECONDARY BOARDING SCHOOL,SUNSARI
744,JALKANYA SECONDARY SCHOOL,DHANKUTA
831,ANNAPURNA ENGLISH BOARDING SECONDARY SCHOOL,TERHATHUM
832,SARASWATI SECONDARY SCHOOL,TERHATHUM
833,ARNIKO SECONDARY ENGLISH SCHOOL,TERHATHUM
924,SINGHESHWARI SECONDARY SCHOOL,SANKHUWASABHA
925,SINGHESWARI SECONDARY SCHOOL,SANKHUWASABHA
926,ARUN VALLEY BOARDING SECONDARY SCHOOL,SANKHUWASABHA
1031,SHREE CHAMPE SECONDARY SCHOOL,BHOJPUR
1032,SHREE KATAKA SECONDARY SCHOOL,BHOJPUR
1033,MAHENDRODAYA SECONDARY SCHOOL,BHOJPUR
1130,GANESTHAN SECONDARY SCHOOL,SOLUKHUMBU
1235,KALPESHWAR SECONDARY SCHOOL,OKHALDHUNGA
1236,LALI GURANSH ENGLISH SECONDARY SCHOOL,OKHALDHUNGA
1237,GANESH SECONDARY SCHOOL,OKHALDHUNGA
1238,SHREE NAVAJEEBAN SECONDARY SCHOOL,OKHALDHUNGA
1239,JALPA SECONDARY SCHOOL,OKHALDHUNGA
1340,SAWAKALI SECONDARY SCHOOL,KHOTANG
1341,SHREE SHANKHESWORI SECONDARY SCHOOL,KHOTANG
1342,CHAMPAWATEE SECONDARY SCHOOL,KHOTANG
1420,SHREE JANATA BELKA SECONDARY SCHOOL,UDAYAPUR
1452,PARADISE SECONDARY SCHOOL,UDAYAPUR
1453,JANTA SECONDARY SCHOOL,UDAYAPUR
1454,RAMJANKI SECONDARY SCHOOL,UDAYAPUR
1455,PANCHAKANYA SECONDARY,UDAYAPUR
1456,SHREE KALIKA SECONDARY SCOOL,UDAYAPUR
1457,CANVAS ACADEMY SECONDARY SCOOL,UDAYAPUR
1458,SAGARMATHA ENGLISH BOARDING SCHOOL,UDAYAPUR
1517,JANKI SECONDARY SCHOOL,SAPTARI
1557,PRIME HOLICROSS ACADEMY SECONDARY SCHOOL,SAPTARI
1558,JANATA SECONDARY,SAPTARI
1559,UGRAKANT SECONDARY SCHOOL,SAPTARI
1560,SHANKAR PUBLIC ACADEMY SECONDARY SCHOOL,SAPTARI
1561,SHREE CHHINNAMASTA BHUPENDRA SANSKRIT SECONDARY SCHO,SAPTARI
1563,JANATA SECONDARY SCHOOL,SAPTARI
1564,JANTA SECONDARY SCHOOL,SAPTARI
1565,SHIVA INTERNATIONAL BOARDING SECONDARY SCHOOL,SAPTARI
1626,HIMALAYA ENGLISH BOARDING  SECONDARY SCHOOL,SIRAHA
1627,SHREE SECONDARY SCHOOL,SIRAHA
1665,SHREE CHANDRA JYOTI SECONDARY SCHOOL,SIRAHA
1668,JANTA SECONDARY SCHOOL,SIRAHA
1669,SHANTI NIKUNJ ENGLISH BOARDING SECONDARY SCHOOL,SIRAHA
1671,SHREE DHAMIYAIN SECONDARY SCHOOL,SIRAHA
1673,SRIJANA ENGLISH BOARDING SECONDARY SCHOOL,SIRAHA
1674,JANTA TECHNICAL SECONDARY SCHOOL,SIRAHA
1776,DAFFODILS PUBLIC ENGLISH BOARDING SECONDARY SCHOOL,DHANUSA
1779,SHREE SECONDARY SCHOOL,DHANUSA
1780,SHREE RASTRIYA SECONDARY SCHOOL,DHANUSA
1781,SHREE SHANKAR SECONDARY SCHOOL,DHANUSA
1782,SHREE YADAV SECONDARY SCHOOL,DHANUSA
1783,SHREE RAM JANAKI SECONDARY SCHOOL,DHANUSA
1784,MOUNT EVEREST SECONDARY ENGLISH BOARDING SCHOOL,DHANUSA
1855,SIDDARTHA SISHU SADAN BOARDING SECONDARY SCHOOL,MAHOTTARI
1856,SHREE JANATA SECONDARY SCHOOL,MAHOTTARI
1857,SHREE JANATA SECONDARY SCHOOL,MAHOTTARI
1858,CENTRAL POINT ACADEMY,MAHOTTARI
1859,SHREE JANATA SECONDARY SCHOOL,MAHOTTARI
1860,SHREE SECONDARY SCHOOL,MAHOTTARI
1861,SHREE JANATA RASTRIYA SECONDARY SCHOOL,MAHOTTARI
1862,SHREE MAITHILI BALLAV SECONDARY SCHOOL,MAHOTTARI
1863,SHREE JANAKI PARIKSHAN SECONDARY SCHOOL,MAHOTTARI
1864,SHREE RASTRIYA SARASWATI SECONDARY SCHOOL,MAHOTTARI
1914,NAWAJIWAN BIDHYASHRAM SECONDARY SCHOOL,SARLAHI
1962,MODEL EUREKA ACADEMY,SARLAHI
1966,GYANJYOTI AWASIYA VIDYALAYA,SARLAHI
1967,SHREE TRIBHUWAN SECONDARY SCHOOL,SARLAHI
1968,PUBLIC SECONDARY SCHOOL,SARLAHI
1969,SHREE  RAMLAGAN SECONDARY SCHOOL,SARLAHI
1970,MAHASUNAR SUNRISE ACADEMY,SARLAHI
1971,SHREEMATI LAXMI DEVI JANATA SECONDARY SCHOOL,SARLAHI
1972,SHREE SECONDARY SCHOOL,SARLAHI
1973,SHREE PANCH KUMAR RAMUTAR LAKSHIYA SECONDARY SCHOOL,SARLAHI
1975,SHREE JANTA SECONDARY SCHOOL,SARLAHI
1976,SHREE JANTA SECONDARY SCHOOL,SARLAHI
1977,SHREE JANATA SECONDARY SCHOOL,SARLAHI
1978,SHREE PUBLIC SECONDARY SCHOOL,SARLAHI
1979,SOUTH POINT ENGLISH BOARDING SECONDARY SCHOOL,SARLAHI
1980,ROCKVALE SECONDARY ACADEMY,SARLAHI
2067,SHREE HIRA THUMKI SECONDARY SCHOOL,SINDHULI
2149,BUDDHA BHAWANI SECONDARY SCHOOL,RAMECHHAP
2150,ARUNODAYA SECONDARY SCHOOL,RAMECHHAP
2151,KHANDA DEVI SECONDARY SCHOOL,RAMECHHAP
2152,SHITALA DEVI SECONDARY SCHOOL,RAMECHHAP
2247,THE RISING STAR ENGLISH BOARDING SECONDARY SCHOOL,DOLAKHA
2248,BHUME GUMBA SECONDARY SCHOOL,DOLAKHA
2249,HIMWARTI SECONDARY SCHOOL,DOLAKHA
2250,BAUDDHA BHUWANESHWARI SECONDARY SCHOOL,DOLAKHA
2361,PRIVATE PARADISE SECONDARY SCHOOL,SINDHUPALCHOK
2362,KALIKA DEVI SECONDARY SCHOOL,SINDHUPALCHOK
2363,JANATA SECONDARY SCHOOL,SINDHUPALCHOK
2476,MALPI INTERNATIONAL SECONDARY SCHOOL,KAVREPALANCHOK
2497,ADARSHA BIDYA MANDIR SCHOOL,KAVREPALANCHOK
2498,MAHAKALI SECONDARY SCHOOL,KAVREPALANCHOK
2499,INDRAWATI SECONDARY SCHOOL,KAVREPALANCHOK
2634,DOLAGIRI SECONDARY SCHOOL,BHAKTAPUR
2640,SHANTI NIKETAN SECONDARY SCHOOL,BHAKTAPUR
2649,MOUNT VIEW SECONDARY ENGLISH SCHOOL,BHAKTAPUR
2651,RAJARSHI GURUKUL,BHAKTAPUR
2652,MAHENDRA SHANTI SECONDARY SCHOOL,BHAKTAPUR
2653,ZENITH ACADEMY,BHAKTAPUR
2654,SARASWOTI SIKSHYA SADAN SECONDARY SCHOOL,BHAKTAPUR
2767,LEARNING REALM INTERNATIONAL SECONDARY SCHOOL,KATHMANDU
2856,JANAKI SECONDARY SCHOOL,NUWAKOT
2857,PANCHAKANYA SECONDARY SCHOOL,NUWAKOT
2858,DEURALI SECONDARY SCHOOL,NUWAKOT
2911,GOSAINKUNDA SECONDARY SCHOOL,RASUWA
3067,AMAR ADARSHA SECONDARY SCHOOL,DHADING
3068,SUNKHANI SECONDARY SCHOOL,DHADING
3069,PANCHAKANYA SECONDARY SCHOOL,DHADING
3070,PASHUPATI SECONDARY SCHOOL,DHADING
3071,NALANG PATLE SECONDARY SCHOOL,DHADING
3072,NALANG MODEL ACADEMY SECONDARY SCHOOL,DHADING
3150,SHREE BAGESHWARI SECONDARY SCHOOL,MAKWANPUR
3151,SHREE KRISHNA SECONDARY SCHOOL,MAKWANPUR
3250,RAMCHANDRA SECONDARY SCHOOL,RAUTAHAT
3253,SHREE SECONDARY SCHOOL,RAUTAHAT
3254,HIMALI JANATA SECONDARY SCHOOL,RAUTAHAT
3255,SHREE SECONDARY SCHOOL,RAUTAHAT
3256,SHREE SECONDARY SCHOOL,RAUTAHAT
3257,SHREE SCCONDARY SCHOOL,RAUTAHAT
3258,SHREE SECONDARY SCHOOL DHANADI,RAUTAHAT
3260,SHREE SECONDARY SCHOOL,RAUTAHAT
3357,NETRODAYA SECONDARY SCHOOL,BARA
3358,RASTRIYA VIBHUTI SAMUDAYIK  SHIKSHA SADAN,BARA
3359,NEPAL RASTRIYA SECONDARY SCHOOL,BARA
3360,MERRY GOLD SECONDARY BOARDING SCHOOL,BARA
3361,BAL EKATA ENGLISH BOADRING  SECONDARY SCHOOL,BARA
3362,HERITAGE PUBLIC SECONDARY SCHOOL,BARA
3456,MOUNT HERMON SECONDARY SCHOOL,PARSA
3468,OASIS SECONDARY SCHOOL,PARSA
3469,GREENLAND SECONDARY SCHOOL,PARSA
3478,SHREE NEPAL RASTRIYA SECONDARY SCHOOL,PARSA
3479,NAVGAWA SECONDARY SCHOOL,PARSA
3480,SHREE NEPAL RASTRIYA SECONDARY SCHOOL,PARSA
3482,SESAME  INTERNATIONAL SECONDARY SCHOOL,PARSA
3483,MAMTA VIDYA MANDIR ENGLISH BOARDING  SECONDARY  SCHOOL,PARSA
3484,SHREE GYAN BATIKA SECONDARY SCHOOL,PARSA
3485,GOLDEN VATIKA ENGLISH BOARDING SECONDARY SCHOOL,PARSA
3486,GYAN NIKETAN ENGLISH BOARDING SECONDARY SCHOOL,PARSA
3487,GYANDA ACADEMY SECONDARY SCHOOL,PARSA
3597,EKTA SHISHU NIKETAN SECONDARY SCHOOL,CHITAWAN
3662,MAJHATHAR SECONDARY SCHOOL,GORKHA
3663,SHREE MANIKAMA DEVI SECONDARY SCHOOL,GORKHA
3739,SHARADA SECONDARY SCHOOL,LAMJUNG
3740,UNIVERSAL ACADEMY,LAMJUNG
3741,BHAIRAB SECONDARY SCHOOL,LAMJUNG
3870,FISHTAIL SECONDARY BOARDING SCHOOL,TANAHU
3874,SIDDHESHWORI SECONDARY SCHOOL,TANAHU
3886,SARASWATI SECONDARY SCHOOL,TANAHU
3887,BAL MANDIR SECONDARY SCHOOL,TANAHU
3995,MANAKAMANA SECONDARY SCHOOL,SYANGJA
3996,BHURUNG CHAUKI SECONDARY SCHOOL,SYANGJA
4063,NEW MODEL AWASIYA SECONDARY SCHOOL,KASKI
4324,JANA KALYAN MA VI,MYAGDI
4325,PRABHA SECONDARY SCHOOL,MYAGDI
4444,PARBAT GURUKUL ACADEMY,PARBAT
4573,JANAHIT SECONDARY SCHOOL,BAGLUNG
4661,SARASWATI  SECONDARY SCHOOL,GULMI
4662,PALUKHA  SECONDARY SCHOOL,GULMI
4663,GANESH SECONDARY SCHOOL,GULMI
4664,THAKSIPOKHARA SECONDARY SCHOOL,GULMI
4665,MYALPOKHARI SECONDARY SCHOOL,GULMI
4666,NINYUKHARKA SECONDARY SCHOOL,GULMI
4773,JANPRIYA SECONDARY SCHOOL,PALPA
4774,BALHIT SECONDARY SCHOOL,PALPA
4775,AADHARBHOOT SECONDARY SCHOOL,PALPA
4776,SARASWOTI SECONDARY SCHOOL,PALPA
4777,LAXMI SECONDARY SCHOOL,PALPA
4778,ANSHUBARMA SECONDARY SCHOOL,PALPA
4779,PRITHVI PRAKASH SECONDARY SCHOOL,PALPA
4911,BUDDHA JYOTI SECONDARY SCHOOL,RUPANDEHI
4922,NEW VISION SECONDARY SCHOOL,RUPANDEHI
4997,NAWA JYOTI ENGLISH BOARDING SECONDARY SCHOOL,RUPANDEHI
5015,SUNSINE BOARDING SECONDARY SCHOOL,KAPILVASTU
5044,HUDA MODEL ENGLISH BOARDING SECONDARY SCHOOL,KAPILVASTU
5055,SWATANTRA SECONDARY SCHOOL,KAPILVASTU
5056,MUNESHWOR SECONDARY SCHOOL,KAPILVASTU
5057,BASUDEO JANATA SECONDARY SCHOOL,KAPILVASTU
5058,PURNA KESHAR SECONDARY SCHOOL,KAPILVASTU
5059,SAGARMATHA ENGLISH BOARDING SECONDARY SCHOOL,KAPILVASTU
5060,WEST POINT ENGLISH BOARDING  SECONDARY SCHOOL,KAPILVASTU
5061,JANTA SECONDARY SCHOOL,KAPILVASTU
5062,ZALMONAH LITTLE  ANGELS BOARDING SECONDARY SCHOOL,KAPILVASTU
5064,LAUTAN RAM DROPADI DEVI SECONDARY SCHOOL,KAPILVASTU
5065,OUR MOTHERLAND ACADEMY SECONDARY SCHOOL,KAPILVASTU
5066,SECONDARY SCHOOL,KAPILVASTU
5141,NUWAKOT SECONDARY SCHOOL,ARGHAKHANCHI
5223,JANATA SECONDARY SCHOOL,PYUTHAN
5224,DHARMODAYA SECONDARY SCHOOL,PYUTHAN
5225,AMAR SINGH SECONDARY SCHOOL,PYUTHAN
5324,JANATA SECONDARY SCHOOL,ROLPA
5325,RASTRIYA SECONDARY SCHOOL,ROLPA
5326,ROLWANG SECONDARY SCHOOL,ROLPA
5327,NEPAL RASTRIYA SECONDARY SCHOOL,ROLPA
5328,TRIPURESHWARI SECONDARY SCHOOL,ROLPA
5329,JANA JYOTI SECONDARY SCHOOL,ROLPA
5331,NAMUNA SECONDARY SCHOOL,ROLPA
5332,NEPAL RASTRIYA SECONDARY SCHOOL,ROLPA
5333,NEPAL RASTRIYA SECONDARY SCHOOL,ROLPA
5445,JANAJYOTI SECONDARY SCHOOL,RUKUM WEST
5446,5446,RUKUM WEST
5447,SHITAL SECONDARY SCHOOL,RUKUM WEST
5448,BALJYOTI SECONDARY SCHOOL,RUKUM WEST
5449,BHERIDOBHAN SECONDARY SCHOOL,RUKUM WEST
5526,BRIGHT PERAL ACADEMY,SALYAN
5527,MAHENDRA RATNA SECONDARY SCHOOL,SALYAN
5528,SHIVA SECONDARY SCHOOL,SALYAN
5529,MAHENDRA ADARSHA SECONDARY SCHOOL,SALYAN
5530,MUKTI SECONDARY SCHOOL,SALYAN
5531,RASTRIYA SECONDARY SCHOOL,SALYAN
5532,NARAYAN SECONDARY SCHOOL,SALYAN
5533,TRIBHUVAN JANTA SECONDARY SCHOOL,SALYAN
5657,JANA JYOTI SECONDARY SCHOOL,DANG
5672,MAHENDRA  SECONDARY SCHOOL,DANG
5673,SUDHA SECONDARY SCHOOL,DANG
5674,JAYASHER SECONDARY SCHOOL,DANG
5675,JYOTISMATI BIDHYAPITH,DANG
5676,RAPTI SECONDARY SCHOOL,DANG
5677,SHANKAR SECONDARY SCHOOL,DANG
5678,SHREE NEPAL RASTRIYA MA VI BHALUWANG,DANG
5679,MID WEST POINT ACADEMY,DANG
5680,JANAKALYAN SECONDARY SCHOOL,DANG
5681,ALPHA ENGLISH MEDIUM BOARDING SECONDARY SCHOOL,DANG
5683,GODAWARI ENGLISH BOARDING SECONDARY SCHOOL,DANG
5686,KHIM BAHADUR SHAH SECONDARY SCHOOL,DANG
5687,LITTLE FLOWER ENGLISH BOARDING SECONDARY SCHOOL,DANG
5688,DANG VALLEY ENGLISH SECONDARY SCHOOL,DANG
5689,SHREE MAHENDRA SECONDARY SCHOOL,DANG
5690,MAHENDRA SECONDARY SCHOOL,DANG
5760,NAMUNA BIDHYA SADAN SECONDARY SCHOOL,BANKE
5761,SPRINGDEL ACADEMY,BANKE
5762,SAGARMATHA ENGLISH BOARDING SECONDARY SCHOOL,BANKE
5763,GURANS CHILDHOOD ACADEMY,BANKE
5764,GYAN DEEP SECONDARY SCHOOL,BANKE
5765,NEPAL RASTRIYA SECONDARY SCHOOL,BANKE
5766,SARASWATI SECONDARY SCHOOL,BANKE
5768,IDEAL PUBLIC SECONDARY SCHOOL,BANKE
5769,JAYA KISHAN SECONDARY SCHOOL,BANKE
5770,TAKSHASHILA ACADEMY,BANKE
5771,BRIGHT LIGHT ACADEMY,BANKE
5773,NEPALGUNJ MODEL ACADEMY,BANKE
5774,CHILDREN PARADISE ENGLISH MEDIUM BOARDING SECONDARY SC,BANKE
5775,ARUNODAYA BOARDING SECONDARY SCHOOL,BANKE
5844,JAY KALIKA SECONDARY SCHOOL,BARDIYA
5846,SUNRISE SECONDARY SCHOOL,BARDIYA
5847,SHREE JANATA SECONDARY SCHOOL,BARDIYA
5848,SHREE JANATA SECONDARY SCHOOL,BARDIYA
5849,SHREE LAXMI SECONDARY SCHOOL,BARDIYA
5850,SHREE NEPAL NATIONAL SECONDARY SCHOOL,BARDIYA
5964,HARBESTMOON SECONDARY SCHOOL,SURKHET
5972,BRIGHTLAND SECONDARY SCHOOL,SURKHET
5973,BULBULE BHERI ACADEMY,SURKHET
5974,SHREE SRASWATI SECONDARY SCHOOL,SURKHET
5975,MODERN PUBLIC SCHOOL,SURKHET
5976,SURYODAYA BOARDING SCHOOL,SURKHET
5977,SURKHET EDUCATION DEVELOPMENT ACADEMY,SURKHET
5978,SOCIAL ACADEMY,SURKHET
5979,MADHYA PASCHIMANCHAL BOARDING SCHOOL,SURKHET
5981,NOBEL ACADEMY,SURKHET
6045,MAHENDRA JAYADEVI SECONDARY SCHOOL,DAILEKH
6049,SHREE KALIKADEVI SECONDARY SCHOOL,DAILEKH
6050,SHREE BHAIRAB SECONDARY SCHOOL,DAILEKH
6052,BINDRASAINI SOCONDARY SCHOOL,DAILEKH
6053,NEPAL RASTRIYA SCONDARY SCHOOL,DAILEKH
6054,BHANESHWAR SECONDARY SCHOOL,DAILEKH
6124,SHREE SARASWATI SECONDARY SCHOOL,JAJARKOT
6125,SHREE SARASWATI SECONDARY SCHOOL,JAJARKOT
6126,SHREE NEPAL RASTRIYA SECONDARY SCHOOL,JAJARKOT
6127,SHREE DIPENDRA SECONDARY SCHOOL,JAJARKOT
6128,BHAGAWATI SECONDARY SCHOOL,JAJARKOT
6129,PANCHALA SECONDARY SCHOOL,JAJARKOT
6130,THARPU MA VI,JAJARKOT
6206,SHREE KALIKA SECONDARY SCHOOL,DOLPA
6207,SARASWATI SECONDARY SCHOOL,DOLPA
6319,SHREE NETRAJYOTI SECONDARY SCHOOL,JUMLA
6320,SHREE RAHADEV SECONDARY SCHOOL,JUMLA
6321,KALIKA SECONDARY SCHOOL,JUMLA
6322,MAHADEV SECONDARY SCHOOL,JUMLA
6437,PANGALI DEVI SECONDARY SCHOOL,KALIKOT
6438,BIDHYADEVI  SECONDARY SCHOOL,KALIKOT
6439,SHREE KALASILLA SECONDARY SCHOOL,KALIKOT
6512,SHREE BHAWANI SECONDARY SCHOOL,MUGU
6722,SARASWATI SECONDARY SCHOOL,BAJURA
6723,RAGHUMATA SECONDARY SCHOOL,BAJURA
6724,DEWALKOT SECONDARY SCHOOL,BAJURA
6846,SURMA BHAWANI SECONDARY SCHOOL,BAJHANG
6847,KAILASH BHAWANI SECONDARY SCHOOL,BAJHANG
6848,KAILASH SECONDARY SCHOOL,BAJHANG
6849,KANDA SECONDARY SCHOOL,BAJHANG
6850,ADHABAGAR SECONDARY SCHOOL,BAJHANG
6852,DHALAUN SECONDARY SCHOOL,BAJHANG
6853,Ratna Secondary School,BAJHANG
6935,ASHTHASIDDHI SECONDARY SCHOOL,ACHHAM
6936,AISHWARYA SECONDARY SCHOOL,ACHHAM
6937,DAYAPIPANTOLA SECONDARY SCHOOL,ACHHAM
6938,SUIDI SECONDARY SCHOOL,ACHHAM
6939,GURUKUL SECONDARY SCHOOL,ACHHAM
7034,SHIVAJI SECONDARY SCHOOL,DOTI
7035,MAHAKALI SECONDARY SCHOOL,DOTI
7036,GAURISHANKAR SECONDAARY SCHOOL,DOTI
7197,BROAD VISION ACADEMY,KAILALI
7287,ROSY EXCLUSIVE ENGLISH BOARDING SECONDARY SCHOOL,KANCHANPUR
7288,SARSWATI SECONDARY SCHOOL,KANCHANPUR
7289,GLOBAL ACADEMY SECONDARY SCHOOL,KANCHANPUR
7290,J B ACADEMY SECONDARY SCHOOL,KANCHANPUR
7333,CAMBRIDGE PUBLIC SCHOOL,DADELDHURA
7461,PAHARAUL SECONDARY SCHOOL,BAITADI
7463,NEPAL RASTRIYA SECONDARY SCHOOL,BAITADI
7464,JAYPUR  SECONDARY SCHOOL,BAITADI
7526,SAMPAL SECONDARY SCHOOL,DARCHULA
7527,MALIKARJUN SECONDARY SCHOOL,DARCHULA
7528,JANAHIT SECONDARY SCHOOL,DARCHULA
7612,TRI-JYOTI SECONDARY SCHOOL,KATHMANDU
7706,SCHOLARS HOME ACADEMY SECONDARY SCHOOL,KATHMANDU
7736,BROOKLYN ACADEMY SECONDARY SCHOOL,KATHMANDU
